A,DANGER THIS COL MISSING FROM MP3 EXPORT FILE - MAY NOT IMPORT CORRECTLY!!2,Customer ID,IMF,E,F,G,Date,I,J,K,L,M,N,O,P,Q,R,S,T,Vista Order #,Amt Ordered,Phy PT Amt Del,SCDIO QTY Delivered,Source Filename,CSV Row Reference,Page,Primary,ROW,LEFT OFF AT 3992,,"VirtualPickTicket_ & U2 & "".html"""
NEW DATA,.,644-2C,12205,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,792894,1,1,.,VirtualPickTicket_792894.html,,,,8343,,,
NEW DATA,.,644-2C,20943,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,792894,1,2,.,VirtualPickTicket_792894.html,,,,8344,,,
NEW DATA,.,644-2C,24811,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,792894,1,2,.,VirtualPickTicket_792894.html,,,,8345,,,
NEW DATA,.,644-2C,30172,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,792894,1,2,.,VirtualPickTicket_792894.html,,,,8346,,,
NEW DATA,.,644-2C,32527,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,792894,2,2,.,VirtualPickTicket_792894.html,,,,8347,,,
NEW DATA,.,644-2C,35041,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,792894,1,1,.,VirtualPickTicket_792894.html,,,,8348,,,
NEW DATA,.,644-2C,35847,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,792894,1,1,.,VirtualPickTicket_792894.html,,,,8349,,,
NEW DATA,.,644-2C,38875,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,792894,5,3,.,VirtualPickTicket_792894.html,,,,8350,,,
NEW DATA,.,644-2C,40909,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,792894,1,1,.,VirtualPickTicket_792894.html,,,,8351,,,
NEW DATA,.,644-2C,41960,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,792894,5,15,.,VirtualPickTicket_792894.html,,,,8352,,,
NEW DATA,.,644-2C,43145,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,792894,1,1,.,VirtualPickTicket_792894.html,,,,8353,,,
NEW DATA,.,644-2C,48862,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,792894,149,5,.,VirtualPickTicket_792894.html,,,,8354,,,
NEW DATA,.,644-2C,50209,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,792894,4,4,.,VirtualPickTicket_792894.html,,,,8355,,,
NEW DATA,.,644-2C,50420,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,792894,10,10,.,VirtualPickTicket_792894.html,,,,8356,,,
NEW DATA,.,644-2C,50421,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,792894,1,1,.,VirtualPickTicket_792894.html,,,,8357,,,
NEW DATA,.,644-2C,50422,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,792894,1,1,.,VirtualPickTicket_792894.html,,,,8358,,,
NEW DATA,.,644-2C,50641,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,792894,1,10,.,VirtualPickTicket_792894.html,,,,8359,,,
NEW DATA,.,644-4CFLUIDS,30205,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,792895,1,20,.,VirtualPickTicket_792895.html,,,,8360,,,
NEW DATA,.,644-4C,222,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,792896,1,1,.,VirtualPickTicket_792896.html,,,,8361,,,
NEW DATA,.,644-4C,236,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,792896,1,2,.,VirtualPickTicket_792896.html,,,,8362,,,
NEW DATA,.,644-4C,1603,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,792896,1,5,.,VirtualPickTicket_792896.html,,,,8363,,,
NEW DATA,.,644-4C,6357,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,792896,1,4,.,VirtualPickTicket_792896.html,,,,8364,,,
NEW DATA,.,644-4C,9415,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,792896,1,1,.,VirtualPickTicket_792896.html,,,,8365,,,
NEW DATA,.,644-4C,9919,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,792896,1,3,.,VirtualPickTicket_792896.html,,,,8366,,,
NEW DATA,.,644-4C,17204,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,792896,1,1,.,VirtualPickTicket_792896.html,,,,8367,,,
NEW DATA,.,644-4C,18827,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,792896,1,1,.,VirtualPickTicket_792896.html,,,,8368,,,
NEW DATA,.,644-4C,19651,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,792896,1,1,.,VirtualPickTicket_792896.html,,,,8369,,,
NEW DATA,.,644-4C,20048,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,792896,1,22.374,.,VirtualPickTicket_792896.html,,,,8370,,,
NEW DATA,.,644-4C,24811,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,792896,1,1,.,VirtualPickTicket_792896.html,,,,8371,,,
NEW DATA,.,644-4C,30172,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,792896,1,5,.,VirtualPickTicket_792896.html,,,,8372,,,
NEW DATA,.,644-4C,32527,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,792896,3,3,.,VirtualPickTicket_792896.html,,,,8373,,,
NEW DATA,.,644-4C,32528,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,792896,1,4,.,VirtualPickTicket_792896.html,,,,8374,,,
NEW DATA,.,644-4C,35069,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,792896,1,1,.,VirtualPickTicket_792896.html,,,,8375,,,
NEW DATA,.,644-4C,35140,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,792896,1,1,.,VirtualPickTicket_792896.html,,,,8376,,,
NEW DATA,.,644-4C,35486,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,792896,1,1,.,VirtualPickTicket_792896.html,,,,8377,,,
NEW DATA,.,644-4C,35846,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,792896,1,1,.,VirtualPickTicket_792896.html,,,,8378,,,
NEW DATA,.,644-4C,38318,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,792896,1,1,.,VirtualPickTicket_792896.html,,,,8379,,,
NEW DATA,.,644-4C,39961,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,792896,0,0,.,VirtualPickTicket_792896.html,,,,8380,,,
NEW DATA,.,644-4C,41271,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,792896,1,1,.,VirtualPickTicket_792896.html,,,,8381,,,
NEW DATA,.,644-4C,42735,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,792896,1,1,.,VirtualPickTicket_792896.html,,,,8382,,,
NEW DATA,.,644-4C,50210,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,792896,1,1,.,VirtualPickTicket_792896.html,,,,8383,,,
NEW DATA,.,644-4C,50617,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,792896,1,1,.,VirtualPickTicket_792896.html,,,,8384,,,
NEW DATA,.,644-4C,59795,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,792896,1,4,.,VirtualPickTicket_792896.html,,,,8385,,,
NEW DATA,.,644-4C,99015,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,792896,7,5,.,VirtualPickTicket_792896.html,,,,8386,,,
NEW DATA,.,644-3B,214,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,792897,1,1,.,VirtualPickTicket_792897.html,,,,8387,,,
NEW DATA,.,644-3B,588,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,792897,1,2,.,VirtualPickTicket_792897.html,,,,8388,,,
NEW DATA,.,644-3B,1583,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,792897,1,1,.,VirtualPickTicket_792897.html,,,,8389,,,
NEW DATA,.,644-3B,1622,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,792897,1,1,.,VirtualPickTicket_792897.html,,,,8390,,,
NEW DATA,.,644-3B,3769,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,792897,7,7,.,VirtualPickTicket_792897.html,,,,8391,,,
NEW DATA,.,644-3B,5042,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,792897,5,5,.,VirtualPickTicket_792897.html,,,,8392,,,
NEW DATA,.,644-3B,5711,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,792897,9,9,.,VirtualPickTicket_792897.html,,,,8393,,,
NEW DATA,.,644-3B,5960,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,792897,4,2,.,VirtualPickTicket_792897.html,,,,8394,,,
NEW DATA,.,644-3B,6357,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,792897,2,2,.,VirtualPickTicket_792897.html,,,,8395,,,
NEW DATA,.,644-3B,9301,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,792897,25,3,.,VirtualPickTicket_792897.html,,,,8396,,,
NEW DATA,.,644-3B,9415,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,792897,1,4,.,VirtualPickTicket_792897.html,,,,8397,,,
NEW DATA,.,644-3B,9919,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,792897,1,5,.,VirtualPickTicket_792897.html,,,,8398,,,
NEW DATA,.,644-3B,13310,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,792897,3,2,.,VirtualPickTicket_792897.html,,,,8399,,,
NEW DATA,.,644-3B,19677,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,792897,1,2,.,VirtualPickTicket_792897.html,,,,8400,,,
NEW DATA,.,644-3B,20629,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,792897,1,1,.,VirtualPickTicket_792897.html,,,,8401,,,
NEW DATA,.,644-3B,20943,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,792897,226,1,.,VirtualPickTicket_792897.html,,,,8402,,,
NEW DATA,.,644-3B,22140,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,792897,5,25,.,VirtualPickTicket_792897.html,,,,8403,,,
NEW DATA,.,644-3B,30205,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,792897,8,8,.,VirtualPickTicket_792897.html,,,,8404,,,
NEW DATA,.,644-3B,31670,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,792897,1,1,.,VirtualPickTicket_792897.html,,,,8405,,,
NEW DATA,.,644-3B,32528,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,792897,7,7,.,VirtualPickTicket_792897.html,,,,8406,,,
NEW DATA,.,644-3B,32529,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,792897,1,1,.,VirtualPickTicket_792897.html,,,,8407,,,
NEW DATA,.,644-3B,32530,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,792897,757,3,.,VirtualPickTicket_792897.html,,,,8408,,,
NEW DATA,.,644-3B,33930,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,792897,1,2,.,VirtualPickTicket_792897.html,,,,8409,,,
NEW DATA,.,644-3B,35108,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,792897,1,1,.,VirtualPickTicket_792897.html,,,,8410,,,
NEW DATA,.,644-3B,37163,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,792897,1,3,.,VirtualPickTicket_792897.html,,,,8411,,,
NEW DATA,.,644-3B,37957,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,792897,1,1,.,VirtualPickTicket_792897.html,,,,8412,,,
NEW DATA,.,644-3B,39201,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,792897,1,8.043,.,VirtualPickTicket_792897.html,,,,8413,,,
NEW DATA,.,644-3B,41341,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,792897,1,1,.,VirtualPickTicket_792897.html,,,,8414,,,
NEW DATA,.,644-3B,41402,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,792897,1,1,.,VirtualPickTicket_792897.html,,,,8415,,,
NEW DATA,.,644-3B,42036,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,792897,1,19.008,.,VirtualPickTicket_792897.html,,,,8416,,,
NEW DATA,.,644-3B,43145,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,792897,1,1,.,VirtualPickTicket_792897.html,,,,8417,,,
NEW DATA,.,644-3B,50420,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,792897,1,1,.,VirtualPickTicket_792897.html,,,,8418,,,
NEW DATA,.,644-3B,50617,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,792897,1,1,.,VirtualPickTicket_792897.html,,,,8419,,,
NEW DATA,.,644-SAME,214,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,792898,2,3,.,VirtualPickTicket_792898.html,,,,8420,,,
NEW DATA,.,644-SAME,9427,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,792898,1,1,.,VirtualPickTicket_792898.html,,,,8421,,,
NEW DATA,.,644-SAME,13394,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,792898,9,2,.,VirtualPickTicket_792898.html,,,,8422,,,
NEW DATA,.,644-SAME,41595,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,792898,77,2,.,VirtualPickTicket_792898.html,,,,8423,,,
NEW DATA,.,644-4D,45,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,792899,1,1,.,VirtualPickTicket_792899.html,,,,8424,,,
NEW DATA,.,644-4D,445,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,792899,1,1,.,VirtualPickTicket_792899.html,,,,8425,,,
NEW DATA,.,644-4D,1622,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,792899,1,1,.,VirtualPickTicket_792899.html,,,,8426,,,
NEW DATA,.,644-4D,1776,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,792899,1,0.286,.,VirtualPickTicket_792899.html,,,,8427,,,
NEW DATA,.,644-4D,1998,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,792899,1,19,.,VirtualPickTicket_792899.html,,,,8428,,,
NEW DATA,.,644-4D,3769,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,792899,1,11,.,VirtualPickTicket_792899.html,,,,8429,,,
NEW DATA,.,644-4D,6357,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,792899,1,18,.,VirtualPickTicket_792899.html,,,,8430,,,
NEW DATA,.,644-4D,9057,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,792899,17,1,.,VirtualPickTicket_792899.html,,,,8431,,,
NEW DATA,.,644-4D,12205,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,792899,1,1,.,VirtualPickTicket_792899.html,,,,8432,,,
NEW DATA,.,644-4D,12562,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,792899,1,1,.,VirtualPickTicket_792899.html,,,,8433,,,
NEW DATA,.,644-4D,20637,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,792899,70,27.064,.,VirtualPickTicket_792899.html,,,,8434,,,
NEW DATA,.,644-4D,22352,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,792899,4,4,.,VirtualPickTicket_792899.html,,,,8435,,,
NEW DATA,.,644-4D,22755,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,792899,2,2,.,VirtualPickTicket_792899.html,,,,8436,,,
NEW DATA,.,644-4D,23157,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,792899,1,1,.,VirtualPickTicket_792899.html,,,,8437,,,
NEW DATA,.,644-4D,30062,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,792899,1,1,.,VirtualPickTicket_792899.html,,,,8438,,,
NEW DATA,.,644-4D,30262,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,792899,1,1,.,VirtualPickTicket_792899.html,,,,8439,,,
NEW DATA,.,644-4D,31669,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,792899,1,1,.,VirtualPickTicket_792899.html,,,,8440,,,
NEW DATA,.,644-4D,31670,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,792899,9,2,.,VirtualPickTicket_792899.html,,,,8441,,,
NEW DATA,.,644-4D,32038,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,792899,5,5,.,VirtualPickTicket_792899.html,,,,8442,,,
NEW DATA,.,644-4D,32450,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,792899,1,5,.,VirtualPickTicket_792899.html,,,,8443,,,
NEW DATA,.,644-4D,33904,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,792899,1,1,.,VirtualPickTicket_792899.html,,,,8444,,,
NEW DATA,.,644-4D,39581,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,792899,1,2,.,VirtualPickTicket_792899.html,,,,8445,,,
NEW DATA,.,644-4D,39961,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,792899,1,1,.,VirtualPickTicket_792899.html,,,,8446,,,
NEW DATA,.,644-4D,41271,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,792899,1,5,.,VirtualPickTicket_792899.html,,,,8447,,,
NEW DATA,.,644-4D,48862,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,792899,1,4,.,VirtualPickTicket_792899.html,,,,8448,,,
NEW DATA,.,644-4D,59597,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,792899,1,1,.,VirtualPickTicket_792899.html,,,,8449,,,
NEW DATA,.,644-4D,59795,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,792899,3,3,.,VirtualPickTicket_792899.html,,,,8450,,,
NEW DATA,.,644-4D,99015,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,792899,1,1,.,VirtualPickTicket_792899.html,,,,8451,,,
NEW DATA,.,644-4DFLUIDS,5038,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,792900,1,5,.,VirtualPickTicket_792900.html,,,,8452,,,
NEW DATA,.,644-4DFLUIDS,5077,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,792900,1,10,.,VirtualPickTicket_792900.html,,,,8453,,,
NEW DATA,.,644-4DFLUIDS,50617,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,792900,1,10,.,VirtualPickTicket_792900.html,,,,8454,,,
NEW DATA,.,644-CTIMSD,20047,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,792901,1,9,.,VirtualPickTicket_792901.html,,,,8455,,,
NEW DATA,.,644-CTIMSD,59042,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,792901,1,1,.,VirtualPickTicket_792901.html,,,,8456,,,
NEW DATA,.,644-CTMSD,1622,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,792902,1,20,.,VirtualPickTicket_792902.html,,,,8457,,,
NEW DATA,.,644-CTMSD,1914,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,792902,347,20,.,VirtualPickTicket_792902.html,,,,8458,,,
NEW DATA,.,644-CTMSD,23924,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,792902,1,20,.,VirtualPickTicket_792902.html,,,,8459,,,
NEW DATA,.,644-IR,28481,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,792903,1,7,.,VirtualPickTicket_792903.html,,,,8460,,,
NEW DATA,.,644-SURGERY,5038,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,792904,1,20,.,VirtualPickTicket_792904.html,,,,8461,,,
NEW DATA,.,644-SURGERY,5042,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,792904,1,1,.,VirtualPickTicket_792904.html,,,,8462,,,
NEW DATA,.,644-SURGERY,5043,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,792904,324,25,.,VirtualPickTicket_792904.html,,,,8463,,,
NEW DATA,.,644-SURGERY,5045,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,792904,7,7,.,VirtualPickTicket_792904.html,,,,8464,,,
NEW DATA,.,644-SURGERY,5047,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,792904,276,5,.,VirtualPickTicket_792904.html,,,,8465,,,
NEW DATA,.,644-SURGERY,5076,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,792904,1,1,.,VirtualPickTicket_792904.html,,,,8466,,,
NEW DATA,.,644-SURGERY,5077,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,792904,253,10,.,VirtualPickTicket_792904.html,,,,8467,,,
NEW DATA,.,644-SURGERY,20657,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,792904,1,29,.,VirtualPickTicket_792904.html,,,,8468,,,
NEW DATA,.,644-SURGERY,20658,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,792904,1,20,.,VirtualPickTicket_792904.html,,,,8469,,,
NEW DATA,.,644-ENT,2350,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,792906,218,5.1,.,VirtualPickTicket_792906.html,,,,8470,,,
NEW DATA,.,644-ENT,2544,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,792906,1,1,.,VirtualPickTicket_792906.html,,,,8471,,,
NEW DATA,.,644-ENT,6357,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,792906,1,25,.,VirtualPickTicket_792906.html,,,,8472,,,
NEW DATA,.,644-ENT,19360,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,792906,1,20,.,VirtualPickTicket_792906.html,,,,8473,,,
NEW DATA,.,644-ENT,27990,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,792906,1,287,.,VirtualPickTicket_792906.html,,,,8474,,,
NEW DATA,.,644-ENT,32770,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,792906,1,20,.,VirtualPickTicket_792906.html,,,,8475,,,
NEW DATA,.,644-ENT,35785,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,792906,1,10,.,VirtualPickTicket_792906.html,,,,8476,,,
NEW DATA,.,644-ENT,37599,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,792906,305,25,.,VirtualPickTicket_792906.html,,,,8477,,,
NEW DATA,.,644-ENT,42735,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,792906,1,20,.,VirtualPickTicket_792906.html,,,,8478,,,
NEW DATA,.,644-ENT,48421,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,792906,1,10,.,VirtualPickTicket_792906.html,,,,8479,,,
NEW DATA,.,644-RAD,1914,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,792907,5,20,.,VirtualPickTicket_792907.html,,,,8480,,,
NEW DATA,.,644-RAD,1915,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,792907,1,25,.,VirtualPickTicket_792907.html,,,,8481,,,
NEW DATA,.,644-RAD,2187,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,792907,1,6.375,.,VirtualPickTicket_792907.html,,,,8482,,,
NEW DATA,.,644-RAD,5645,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,792907,1,1,.,VirtualPickTicket_792907.html,,,,8483,,,
NEW DATA,.,644-RAD,6357,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,792907,1,25,.,VirtualPickTicket_792907.html,,,,8484,,,
NEW DATA,.,644-RAD,9415,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,792907,255,20,.,VirtualPickTicket_792907.html,,,,8485,,,
NEW DATA,.,644-RAD,9427,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,792907,1,1,.,VirtualPickTicket_792907.html,,,,8486,,,
NEW DATA,.,644-RAD,18932,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,792907,1,20,.,VirtualPickTicket_792907.html,,,,8487,,,
NEW DATA,.,644-RAD,22546,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,792907,1,1,.,VirtualPickTicket_792907.html,,,,8488,,,
NEW DATA,.,644-RAD,22840,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,792907,1,2,.,VirtualPickTicket_792907.html,,,,8489,,,
NEW DATA,.,644-RAD,24568,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,792907,1,1,.,VirtualPickTicket_792907.html,,,,8490,,,
NEW DATA,.,644-RAD,32038,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,792907,1,20,.,VirtualPickTicket_792907.html,,,,8491,,,
NEW DATA,.,644-RAD,32184,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,792907,0,20,.,VirtualPickTicket_792907.html,,,,8492,,,
NEW DATA,.,644-RAD,32527,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,792907,1,5,.,VirtualPickTicket_792907.html,,,,8493,,,
NEW DATA,.,644-RAD,32529,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,792907,1,4,.,VirtualPickTicket_792907.html,,,,8494,,,
NEW DATA,.,644-RAD,32530,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,792907,1,1,.,VirtualPickTicket_792907.html,,,,8495,,,
NEW DATA,.,644-RAD,38084,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,792907,1,42.096,.,VirtualPickTicket_792907.html,,,,8496,,,
NEW DATA,.,644-RAD,38683,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,792907,1,1,.,VirtualPickTicket_792907.html,,,,8497,,,
NEW DATA,.,644-RAD,59597,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,792907,1,2,.,VirtualPickTicket_792907.html,,,,8498,,,
NEW DATA,.,644-RAD,129817,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,792907,2,2,.,VirtualPickTicket_792907.html,,,,8499,,,
NEW DATA,.,644-ENDO,1607,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,792908,1,2,.,VirtualPickTicket_792908.html,,,,8500,,,
NEW DATA,.,644-ENDO,1622,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,792908,1,1,.,VirtualPickTicket_792908.html,,,,8501,,,
NEW DATA,.,644-ENDO,1952,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,792908,126,1,.,VirtualPickTicket_792908.html,,,,8502,,,
NEW DATA,.,644-ENDO,2242,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,792908,4,4,.,VirtualPickTicket_792908.html,,,,8503,,,
NEW DATA,.,644-ENDO,4001,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,792908,1,1,.,VirtualPickTicket_792908.html,,,,8504,,,
NEW DATA,.,644-ENDO,5042,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,792908,1,35.01,.,VirtualPickTicket_792908.html,,,,8505,,,
NEW DATA,.,644-ENDO,5047,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,792908,7,7,.,VirtualPickTicket_792908.html,,,,8506,,,
NEW DATA,.,644-ENDO,6357,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,792908,1,1,.,VirtualPickTicket_792908.html,,,,8507,,,
NEW DATA,.,644-ENDO,9313,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,792908,1,35.01,.,VirtualPickTicket_792908.html,,,,8508,,,
NEW DATA,.,644-ENDO,9427,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,792908,1,1,.,VirtualPickTicket_792908.html,,,,8509,,,
NEW DATA,.,644-ENDO,10936,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,792908,194,194,.,VirtualPickTicket_792908.html,,,,8510,,,
